,polarity,subjectivity
The Loco-Motion_Little Eva_1962,0.22533670033670036,0.5801346801346801
The Long Goodbye_Miranda Lee Richards_2001,0.1736111111111111,0.5916666666666668
The Lost Name of God_Amorphis_1992,-0.012500000000000011,0.55
The Luck You Got_The High Strung_2005,0.10833333333333332,0.529047619047619
The Main Thing (LP Version)_Scott Krippayne_1995,0.1742744909411576,0.42663139329806016
The Majesty Of Rock_Spinal Tap_1992,0.143552150974026,0.39736652236652237
The Man Machine (2009 Digital Remaster)_Kraftwerk_1978,0.0,0.0
The Man with the Dogs_Dead Kennedys_1979,0.07925925925925927,0.4385185185185185
The Meantime_Phantom Planet_2004,0.18464285714285714,0.5457142857142857
The Melting Moon (Edit)_VHS Or Beta_2004,0.013247863247863244,0.38803418803418804
The Mission_Stephen Marley  Damian Marley_2008,0.14647495361781077,0.5817460317460317
The Modern Rome Burning_Anti-Flag_2008,-0.03340656565656567,0.36107070707070704
The Modern World_The Jam_1977,0.11396248196248199,0.48839682539682555
The Mojo_JB Lenoir_2001,0.1604333513708514,0.5857517135642136
The Money Will Roll Right In_Mudhoney_1991,0.20452380952380947,0.7321164021164023
The More I See You_Eliane Elias_2009,0.33181818181818185,0.6575757575757576
The Never-Ending Why_Placebo_2009,0.2722222222222222,0.4666666666666666
The New Girl_Javier Navarrete_2009,0.0,0.0
The Ocean (Live Version)_Zebra_1990,0.012238430583501003,0.27563044936284375
The One I Got_Jonny Lang_2003,0.27249999999999996,0.3538888888888889
The One I've Been Waiting For (Diamond Days Album Version)_Out Of The Grey_1998,0.3776223776223777,0.6031857031857031
The One Piece Puzzle_SKYCLAD_1994,-0.01160714285714286,0.24583333333333335
The One_Miguel Migs_2002,0.09285714285714286,0.7214285714285714
The Only One I Trust_City High_2001,-0.046368446368446364,0.6805916305916305
The Only Road (Album Version)_Dropkick Murphys_1999,0.062396694214876036,0.6370129870129871
The Order Of Death_Public Image Ltd_1984,-0.25,0.55
The Pig_Showbread_2008,0.18541666666666667,0.6208333333333333
The Planet (Explicit)_Gang Starr_1994,0.022913230948945224,0.5642994571566
The Plot To Bomb The Panhandle (Album Version)_A Day To Remember_2007,-0.05922986478542035,0.49653145208700783
The Poet And The Pendulum_Nightwish_2007,0.02299226026498753,0.5919408369408369
The Portrait (Live) (Reissue) (Album Version)_King Diamond_1992,-0.2595238095238095,0.5171626984126984
The Question Is (Album Version)_The Winans_2003,0.10166666666666668,0.5683333333333334
The Radio Saved My Life Tonight_Bon Jovi_2004,0.021412037037037035,0.47407407407407404
The Raggle Taggle Gypsy_The Chieftains_2003,0.027897727272727275,0.4215340909090909
The Reach_White Willow_2000,0.0050793650793650846,0.39730158730158727
The Remembrance Ballad (Album Version)_Atreyu_2004,0.08333333333333333,0.36643990929705206
The Ride (Album)_Cinder_2006,-0.07348484848484849,0.5493589743589744
The River_Curtis_1981,0.35571895424836597,0.5033496732026144
The Road Goes On Forever_The Highwaymen_1995,-0.016318107180176157,0.38970592625765044
The Rock_Atomic Rooster_1971,-0.10769230769230768,0.5224358974358974
The Room_Bruce Carroll_2016,0.2611111111111111,0.45292397660818695
The Same Old Innocence_Architecture In Helsinki_2007,0.09534821903242956,0.28088782562466774
The Second One_Remy Shand_2002,-0.024197860962566847,0.26016042780748666
The Second Summer Of Love_Danny Wilson_1989,0.4188888888888889,0.5611111111111114
The Silver Gate_Dark Fortress_2008,0.08627450980392154,0.5705882352941177
The Sirius Deception (Album Version)_Nicholas Hooper_2007,0.0,0.0
The Small Print_Muse_2002,-0.35,0.6958333333333333
The Snows_Pentangle_2007,-0.0066666666666666515,0.30666666666666664
The Son Of Hickory Holler's Tramp_Kenny Rogers_1977,0.07236559139784945,0.4324731182795698
The Song Is You_Percy Faith_0,-0.2,0.7
The Song Remains The Same (2007 Remastered Album Version)_Led Zeppelin_2007,-0.048214285714285716,0.48928571428571427
The Sound of C (Acapella)_Confetti's_1989,0.2945454545454546,0.42181818181818187
The Southern Soldier Boy_Kathy Mattea_1991,0.453125,0.47673611111111114
The Space Between_DAVE MATTHEWS BAND_2001,0.17350718065003776,0.404724111866969
The Special Two (Australian Version)_Missy Higgins_2003,0.11339553839553841,0.5732410982410985
The Spinward Marches_The Lord Weird Slough Feg_2003,0.0,0.0
The Story Of An Artist_Daniel Johnston_1982,0.06506410256410257,0.5307692307692308
The Suit_Public Image Ltd_1979,0.1365079365079365,0.4670634920634921
The Sukkubus Lustrate_Belphegor_2008,0.020238095238095243,0.5916666666666668
The Sun Shines From You_Teenage Fanclub_2000,0.20555555555555557,0.3111111111111111
The Sweep_Two Man Advantage_2000,0.0,0.0
The Sweetest Curse_Baroness_2009,0.05833333333333333,0.2611111111111111
The Tarnished Angels (remastered)_Fehlfarben_1991,0.0,0.0
The Things That I Used To Do_Guitar Slim_1953,-0.08928571428571429,0.19642857142857142
The Things You Do_Slum Village_2006,0.03305555555555557,0.46972222222222215
The Three-Dimensional Shadow_Scar Symmetry_2008,0.0964285714285714,0.6357142857142856
The Traffic Jam_Stephen Marley  Damian Marley_2006,0.12553409090909093,0.5540898268398269
The Train Kept A Rollin_Tiny Bradshaw_2007,0.14024112088628224,0.5042684913652657
The Truth_MN_2007,-0.1111111111111111,0.25555555555555554
The Ultimate_The Roots_1999,-0.010093453843453847,0.6255148005148005
The Up_Utopia_2012,-0.08492063492063495,0.4349206349206349
The Vitalized Shell_Enthroned_2010,0.0,1.0
The Waiting_Zombina and The Skeletones_2006,0.2571428571428572,0.4952380952380952
The Way I Am_Eminem_2000,-0.09171130952380953,0.5712202380952381
The Way I Loved You_Taylor Swift_2008,0.2520676691729323,0.6455513784461153
The Way It Is_Tesla_1989,0.45092592592592595,0.4074074074074074
The Way Love Is_Captain Hollywood Project_1995,0.09208152958152957,0.39265873015873015
The Way Of Love (West Coast Diaries Vol 1 Album Version)_Charlie Peacock_1988,0.4892623716153128,0.6121381886087772
The way to Peace_Uman_1999,0.0,0.0
The Way We Were_The London Pops Orchestra_1988,0.1997948232323233,0.5494318181818177
The Way_Saigon Kick_1993,-0.14791666666666667,0.4854166666666667
The Wedding Samba_Edmundo Ros_1975,0.2740740740740741,0.6731481481481482
The Wedding Samba_Edmundo Ros_1980,0.2740740740740741,0.6731481481481482
The White Spirit_Uman_1995,0.07902516835016835,0.5048230436230435
The Whole World Looking At Me (Explicit LP Version)_Busta Rhymes_1997,0.08073820153061226,0.4572746598639454
The Wind (Tears For You)_Cece Winans_1998,-0.07894736842105264,0.6975146198830411
The Woman I Need (Honky Tonk Mind)_Johnny Horton_2000,-0.012500000000000011,0.5125
The Wonderful World Of The Young_Danny Williams_1998,0.44363636363636355,0.65
The World In My Hands (We Are One)_SNAP!_1994,0.3,0.8
The World Turned Upside Down_Coldplay_2005,0.09255952380952381,0.7113095238095238
The World'll Be OK_Teenage Fanclub_2003,0.24201839826839824,0.5162608225108226
The Wreckage Intro (Album Version)_Throw The Fight_2008,-0.07829254079254079,0.5000000000000001
The Yellow Rose Of Texas_Roy Rogers_1994,0.296875,0.54375
Therapie_Kool Savas_2004,0.175,0.575
There Are More Questions Than Answers_Johnny Nash_1972,0.2209911616161616,0.3861111111111111
There It Go (The Whistle Song)_Juelz Santana_2005,0.1787240537240537,0.45158730158730165
There She Goes Again_REM_1983,0.06380952380952379,0.3804761904761905
There Will Be Blood Tonight_Lizzy Borden_2000,0.11966089466089469,0.48888888888888893
There Will Come A Day (Album Version)_Faith Hill_2001,0.0864814814814815,0.6112962962962963
These Days_Ayo_2006,-0.06477743271221532,0.4645186335403727
These Days_Take It Back!_2008,0.026071428571428572,0.31107142857142855
These Four Walls_Shawn Colvin_2006,0.07569444444444444,0.3988888888888889
These Old Eyes Have Seen It All_George Jones_1986,0.10084541062801933,0.3766908212560387
These Words_Natasha Bedingfield_2004,0.37541887125220463,0.5891727292768963
They Came To Boston_Mighty Mighty Bosstones_1992,0.06537433155080213,0.49607843137254903
They Know (Remix)_Rick Ross_2000,0.005882352941176455,0.5622549019607843
They Reminisce Over You (Single Version)_Pete Rock and CL Smooth_1992,0.20285177785177785,0.45395252895252897
They Ride By Night_Charles Williams_1994,-0.010993920688365131,0.4573939661161892
They Say (Album)_Jupiter Rising_2007,-0.17977607709750562,0.6170209750566894
Things Could Turn Around_fIREHOSE_1986,0.06222527472527473,0.46364468864468855
Things I Don't Understand_Coldplay_2005,-0.007963564213564207,0.5831349206349206
Things You Do To Me_Martin Sexton_2000,-0.07083333333333332,0.5125
Think About Me_Sister Hazel_1997,-0.24722222222222218,0.4092592592592592
Think Back_Galactic_2007,0.09374999999999999,0.34010416666666665
Think_The Rolling Stones_1966,0.025992063492063493,0.14976851851851852
This Ain't A Love Song_Bon Jovi_1995,-0.010185185185185179,0.7177777777777777
This Ain't Pleasure_L7_1992,0.5888888888888889,0.7177777777777778
This Christmas (LP Version)_Donny Hathaway_1990,0.5214285714285715,0.6920634920634919
This Guitar Says Sorry_Billy Bragg_1984,0.41428571428571426,0.7142857142857143
This House Is Haunted_Alice Cooper_2003,-0.03810846560846559,0.4773544973544973
This Is A Gang_CMW - Compton's Most Wanted_1992,-0.13494708994708995,0.533941798941799
This Is A Stick Up_Ghetto Mafia_2006,-0.1032857991681521,0.5334699940582295
This Is For My Bitches_Jim Jones featuring Oshy_2009,0.23372400475341654,0.6331431966726084
This is How It Goes (Timmy Trumpet Remix)_Goldfish_2008,0.103125,0.5416666666666666
This Is My Country_The Impressions_1968,0.11516135379771741,0.3312770562770563
This Is My Life_Phil Vassar_2008,0.09855699855699857,0.3427128427128427
This is My Year_Mac Dre_2008,0.05777119938884646,0.6110090399796284
This Is NOT a Crass Song_Anti-Flag_1999,0.25002292267917264,0.46930315055315064
This Is Not A Love Song_Public Image Ltd_1983,-0.07468344155844156,0.5824540043290047
This Is Where It Ends (Album Version)_Barenaked Ladies_1996,0.04487734487734486,0.4555555555555556
This Kind Of Love (Full Band)_Sister Hazel_2014,0.43205128205128196,0.6935897435897437
This Love_Maroon 5_2002,0.3175396825396825,0.5331216931216931
This Lullaby_Queens Of The Stone Age_2005,0.20714285714285713,0.6412698412698413
This Melody (Live)_Julien Clerc_1981,0.0,0.0
This One's For You_Barry Manilow_1976,0.24,0.35
This This (LP Version)_Nicole C Mullen_2004,0.13333333333333333,0.7222222222222221
This Time (Learning To Trust Album Version)_David Meece_1989,-0.007619047619047614,0.509047619047619
This Time I Know_Theodis Ealey_1993,0.2421052631578947,0.5119883040935672
This Very Moment_Set Your Goals_2006,0.06951777087646653,0.5988957902001382
This White Circle_Kitty Wells_2000,0.07083333333333333,0.23333333333333336
This Will Be Laughing Week_Ultimate Fakebook_1999,-0.11732804232804234,0.43915343915343913
Thorns of Charon (Pt 2) - Emerge from Hades_Astarte_1998,-0.010714285714285716,0.3910714285714286
Those Less Fortunate Than I_Darryl Worley_2000,0.07430986887508627,0.4428916494133885
Threadbare Gypsy Soul_Pat Green_2001,-0.08008971704623881,0.4121808143547274
Three Hearts In A Tangle_Roy Drusky_1961,0.08035714285714285,0.45535714285714285
Three Little Words_The Refreshments_1995,0.20583333333333334,0.42666666666666664
Three Nil (live) (Album Version)_Slipknot_2005,0.04685714285714285,0.5490476190476193
Three Wheel Cadillac_Foghat_1983,0.16497354497354502,0.5007142857142857
Thrill Me (Atfc's Jackhammer Re-Rub)_Junior Jack_2002,0.0,0.5
Thrill Me_Simply Red_1991,0.3094155844155844,0.6071428571428571
Thriller_Fall Out Boy_2007,0.11464646464646466,0.4944444444444445
Thrones And Dominions (Album)_Earth_2005,0.0,0.0
Through The Wire_Kanye West_2003,0.13112698412698406,0.534515873015873
Through With You_Maroon 5_2002,0.024914965986394554,0.2903061224489796
Thug Queen_X-Raided_2009,-0.027155605832076407,0.5027589240824534
Tic_Helmet_1994,0.41200396825396823,0.5786706349206349
Tides Of Time_Donna The Buffalo_1999,0.13195970695970693,0.4191391941391942
Tiempos Dificiles_Juan Carlos Baglietto_1982,0.0,0.0
Till The End Of The Day (Alternate Mix)_Big Star_2009,0.4909090909090908,0.6714285714285715
Till There Was You (John Creamer & Stephane K Remix)_Rachael Starr_2005,-0.007049062049062062,0.5330772005772005
Till We Ain't Strangers Anymore_Bon Jovi_2008,0.015838276949388046,0.5048206937095826
Time  Confusion_Arthur Brown_1968,-0.125,0.4
Time Is On My Side_The Rolling Stones_1964,0.17653061224489797,0.30646258503401363
Time Will Crawl (Extended Dance Mix)_David Bowie_1990,-0.003106825834098556,0.3941077441077442
Time Will Tell_Ice_1976,-0.045238095238095244,0.5142857142857143
Time Will Tell_MxPx_2001,-0.33013888888888887,0.4055555555555556
Times Up_DJ Spinn_0,0.0,0.0
Tin Pan Alley (aka Roughest Place In Town)_Stevie Ray Vaughan And Double Trouble_2005,-0.13070634920634924,0.415015873015873
Tired_Moonspell_1999,-0.19081196581196583,0.5587606837606839
Tis Monaxias Ta Monopatia_Peggy Zina_0,0.0,0.0
Titanium (2009 Digital Remaster)_Kraftwerk_2009,0.0,0.0
TLFM (Toutes Les Femmes En Moi)_Lara Fabian_2009,0.0,0.5
To Bob Ross With Love (Album Version)_Gym Class Heroes_2005,0.035452898550724636,0.4427173913043479
To Go Home_Daniel Johnston_1982,0.16332908163265306,0.6472576530612244
To My_ Niechciani_Molesta Ewenement_2000,0.0,0.0
To the Lions_Converge_2006,-0.38,0.48
To The Stars_Claire Hamill_2007,0.045833333333333316,0.5166666666666667
To Your Arms of Love_Jah Cure_2007,0.2816993464052288,0.5143790849673202
Tobacco Spit_Bare Jr_1998,0.04682539682539683,0.12063492063492062
Tocame_Gisselle_2008,0.0,0.0
Todo A Mi Favor_Juan Carlos Baglietto_1999,0.0,0.0
Todo A PulmÃ³n_Alejandro Lerner_1998,0.0,0.0
Todo Lo Que Soy_Carlos Ponce_1999,-0.5,1.0
Todos mentimos_Diego Verdaguer_0,0.0,0.0
Together Alone_George Jones_1981,-0.049999999999999996,0.5166666666666667
Tom Dooley_Kingston Trio_2003,-0.16267361111111114,0.38715277777777773
Tomame O Dejame_Nicho Hinojosa_2001,0.0,0.0
Tomorrow Never Knows_Dwight Twilley_2009,-0.09523809523809523,0.5401785714285714
Tomorrows Girls (Live)_UK Subs_1999,0.3389003673094583,0.4919191919191919
Tomorrow_Jay and The Americans_1990,-0.09166666666666667,0.5
Tongue_Butthole Surfers_1993,0.26999999999999996,0.41000000000000003
Tonight Will Be Alright_Lionel Richie_1986,0.10069444444444442,0.653888888888889
Tonight Will Last Forever (Album Version)_Mest_2005,-0.2,0.461111111111111
Tony Yayo Explosion_G Unit feat 50 Cent_2002,-0.0551368523949169,0.5279514034352746
Too Big_Suzi Quatro_1974,-0.01618357487922706,0.2958937198067631
Too Cool for Love_Webb Wilder_2009,0.07071078431372547,0.5633986928104576
Too Late (Orange Factory Extended Mix)_Tina Ann_2003,-0.21655011655011647,0.47532051282051263
Too Many Choices_Bad Azz_2001,0.03208322289954944,0.4636540330417882
Too Much Fun_Commander Cody And His Lost Planet Airmen_1974,0.13002606712284132,0.4483545128706419
Too much informa_Sizzla_2005,-0.3417962962962963,0.665685185185185
Too Much Saturn_Francis Dunnery_1995,0.2161290322580645,0.5612903225806452
Too Much Stuff_Dave Brockie Experience_2001,0.06190476190476194,0.40357142857142847
Too Shy To Scream_AFI_2009,-0.05505952380952381,0.7663690476190476
Touch Me_Cass Fox_2006,0.2445974025974026,0.5723405483405483
Touch My Body_Mariah Carey_2008,0.19197015730218858,0.45447180134680126
Touch The Sky_Kanye West  Lupe Fiasco_2010,0.2050455298123037,0.43784929123164407
Touch You_Sandy Posey_1966,0.07142857142857142,0.15238095238095237
Tough Guy_Open Hand_2004,-0.019281045751633998,0.4658496732026144
Towards Eternity_Old Man's Child_1998,-0.2587962962962963,0.6157407407407407
Towin' The Line_fIREHOSE_1991,0.2333333333333333,0.5083333333333333
Tracy_Goldfish_2004,0.4545454545454545,0.5375
Trade It All PT2  (Early Fade Amended Version- Bonus Track) (featuring P Diddy & Jagged Edge)_Fabolous_2003,0.15197428833792473,0.5076962809917357
Trading Places_Usher_2008,0.023526077097505677,0.49693877551020404
Traffic_Truckfighters_2007,-0.19813311688311688,0.5580357142857143
Tragedy in Blue_DJ Harry_2004,0.0,0.0
Train Buffer_Aesop Rock_2002,0.01834299959299959,0.4730725986975986
Train Tracks_Izzy Stradlin And The Ju Ju Hounds_1992,-0.10045244107744107,0.44590698653198646
Train_ Train (LP Version)_Blackfoot_1982,0.375,0.8
Transamazonia (Deep Dish No Doze Mix)_Shamen_1995,0.27464285714285713,0.6396428571428572
Transmission (Album Version)_Static-X_2003,0.0,0.0
Trapped In Reality_Headhunter_1990,-0.09812499999999999,0.2784821428571429
Trash (live Paris)_New York Dolls_1999,0.28750000000000003,0.8041666666666667
Travel Song (Reprise)_Dora The Explorer_2008,-0.09375,0.30000000000000004
Traveller_Talvin Singh_1998,0.26086956521739135,0.4097826086956522
Treat Me Right (Jon Cutler Album Version)_Kim English_2002,0.2675278622087134,0.5820668693009119
Trebraruna_Moonspell_2008,0.0,0.0
Triesteitaliana_Novembre_2007,-0.45,0.725
Tripping Billies_DAVE MATTHEWS BAND_1993,0.0585858585858586,0.4444444444444444
Trouble (Studio)_Buckwheat Zydeco_1999,-0.012500000000000004,0.4875
Trouble In The City_JJ Cale_1983,-0.11980676328502417,0.22516908212560388
Trouble_Bruce Robison_1999,-0.016433566433566436,0.27797202797202797
Trows Kind_Elvenking_2006,0.04325396825396829,0.6174603174603175
True Fuschnick_FU-Schnickens_1992,0.10521114106019758,0.4702493261455523
True Nature_Jane's Addiction_2003,-0.028512396694214882,0.675
TRUE_Jim Reeves_2000,0.30974025974025976,0.5931818181818184
Try And Stop Me_The Creation_1967,0.04206349206349206,0.39126984126984127
